ID,SMILES,IC50,pIC50,bioactivity,Target.ChEMBL.ID,Target.Name,Document.ChEMBL.ID,Assay.Description,Document.Journal,Document.Year,MW,LogP,nHA,nHD,TPSA,nHET,nRot,Aro
CHEMBL458451,CC(C)c1ccc(C(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)C(C)C)cc1,430,6.37,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,397.602,4.1142,4,2,130.5,6,10,1
CHEMBL459959,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(I)cc1)C(=O)O,140,6.85,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,439.333,1.8199,4,2,130.5,7,8,1
CHEMBL459960,Cc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,240,6.62,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,327.468,1.7267,4,2,130.5,6,8,1
CHEMBL459961,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(F)(F)F)cc1)C(=O)O,340,6.47,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,381.438,2.2311,4,2,130.5,9,9,1
CHEMBL461021,CCCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,210,6.68,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,355.522,2.5967,4,2,130.5,6,10,1
CHEMBL461022,CC(C)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,300,6.52,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,355.522,2.5698,4,2,130.5,6,9,1
CHEMBL463320,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(C)(C)C)cc1)C(=O)O,130,6.89,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,369.548,2.9647,4,2,130.5,6,9,1
CHEMBL463520,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(-c2ccccc2)cc1)C(=O)O,280,6.55,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,389.539,3.042,4,2,130.5,6,9,2
CHEMBL467755,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O,100,7,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,331.431,1.4836,4,2,130.5,7,8,1
CHEMBL477740,O=c1c2cc(O)c(O)cc2oc2c(O)c(O)ccc12,35400,4.45,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1159033,Inhibition of ACE,J. Nat. Prod.,1992,260.201,1.9838,6,4,107.22,6,0,2
CHEMBL48534,CC(S)(Cc1ccccc1)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,183,6.74,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,412.509,2.2663,6,2,125.51,7,6,2
CHEMBL498798,C[C@H](CS)C(=O)N1[C@@H](SCc2ccccc2)CC[C@H]1C(=O)O,2.4,8.62,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,339.479,2.8469,4,1,121.71,6,6,1
CHEMBL499305,CC(C)c1ccc(CS[C@@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,3.3,8.48,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,381.559,4.0339,4,1,121.71,6,7,1
CHEMBL499610,C[C@H](CS)C(=O)N1[C@@H](SCc2ccc3ccccc3c2)CC[C@H]1C(=O)O,4.2,8.38,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,389.539,4.0413,4,1,121.71,6,6,2
CHEMBL499611,CC(C)c1ccc(CCCS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,15,7.82,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,409.613,4.943,4,1,121.71,6,9,1
CHEMBL499612,Cc1cccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)c1,0.9,9.05,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,353.506,3.1908,4,1,121.71,6,6,1
CHEMBL500408,Cc1ccccc1CS[C@H]1CC[C@@H](C(=O)O)N1C(=O)[C@H](C)CS,2.3,8.64,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,353.506,3.1908,4,1,121.71,6,6,1
CHEMBL500409,C[C@H](CS)C(=O)N1[C@@H](SCc2ccc(C(C)(C)C)cc2)CC[C@H]1C(=O)O,410,6.39,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,395.586,4.4288,4,1,121.71,6,7,1
CHEMBL502817,C[C@H](CS)C(=O)N1[C@@H](SCc2ccc(C3CCCCC3)cc2)CC[C@H]1C(=O)O,280,6.55,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,421.624,4.9837,4,1,121.71,6,7,1
CHEMBL50315,O=C(O)CN1C(=O)[C@H](NC(=O)[C@@H](S)Cc2ccccc2)CCc2ccccc21,306,6.51,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,398.482,1.8806,6,2,125.51,7,6,2
CHEMBL50480,C[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,24,7.62,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,322.384,0.4387,6,2,125.51,7,4,1
CHEMBL505067,CCCCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,3600,5.44,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,411.629,4.8047,4,2,130.5,6,12,1
CHEMBL50559,C[C@@H]1Oc2ccccc2N(CC(=O)O)C(=O)[C@H]1NC(=O)[C@@H](S)Cc1ccccc1,36,7.44,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,414.481,1.6163,7,2,134.74,8,6,2
CHEMBL50814,O=C(O)CN1C(=O)C(NC(=O)[C@@H](S)Cc2ccccc2)CCCc2ccccc21,25,7.6,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,412.509,2.6579,6,2,125.51,7,6,2
CHEMBL511184,CCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,21,7.68,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,341.495,2.1423,4,2,130.5,6,9,1
CHEMBL511344,COc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,100,7,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,343.467,1.3128,5,2,139.73,7,9,1
CHEMBL511849,CSc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,300,6.52,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,359.534,1.86,4,2,155.8,7,9,1
CHEMBL512941,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C2CCCCC2)cc1)C(=O)O,4000,5.4,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,395.586,3.5196,4,2,130.5,6,9,1
CHEMBL513671,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Br)cc1)C(=O)O,280,6.55,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,392.337,2.108,4,2,130.5,7,8,1
CHEMBL51389,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)COc2ccccc21,4.4,8.36,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,414.481,1.5579,7,2,134.74,8,7,2
CHEMBL514268,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Oc2ccccc2)cc1)C(=O)O,370,6.43,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,405.538,2.7784,5,2,139.73,7,10,2
CHEMBL51438,O=C(O)CCN1C(=O)[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)CCc2ccccc21,36,7.44,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,426.535,2.6013,6,2,125.51,7,8,2
CHEMBL51498,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)CCc2ccccc21,4.8,8.32,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,412.509,2.1469,6,2,125.51,7,7,2
CHEMBL51576,O=C(O)CN1Cc2ccccc2C[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,33,7.48,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,398.482,1.2235,6,2,125.51,7,6,2
CHEMBL515834,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(OC(F)(F)F)cc1)C(=O)O,260,6.58,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,397.437,2.4818,5,2,139.73,10,10,1
CHEMBL516325,CC(C)c1ccc(C(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c2ccccc2)cc1,1700,5.77,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,431.619,3.9309,4,2,130.5,6,10,2
CHEMBL51780,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)CSc2ccccc21,17,7.77,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,430.548,1.1796,6,2,150.81,8,7,2
CHEMBL525948,CC(C)c1ccc(CCS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,19,7.72,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,395.586,4.4886,4,1,121.71,6,8,1
CHEMBL525967,CSc1ccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,4.1,8.39,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,385.572,3.3241,4,1,147.01,7,7,1
CHEMBL526298,C[C@H](CS)C(=O)N1[C@@H](SCCc2ccccc2)CC[C@H]1C(=O)O,0.18,9.74,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,353.506,3.3016,4,1,121.71,6,7,1
CHEMBL526896,C[C@H](CS)C(=O)N1[C@@H](SCc2cccc3ccccc23)CC[C@H]1C(=O)O,3.2,8.49,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,389.539,4.0413,4,1,121.71,6,6,2
CHEMBL52733,C[C@H]1Oc2ccccc2N(CCC(=O)O)C(=O)[C@H]1NC(=O)[C@@H](S)Cc1ccccc1,18,7.75,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,428.508,2.0707,7,2,134.74,8,7,2
CHEMBL53141,CCC(C)C(CC(S)Cc1ccccc1)C(=O)O,4000,5.4,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,266.404,3.7362,2,1,76.1,3,7,1
CHEMBL53621,CCC(C)C(S)CC(C(=O)NC(Cc1ccc(O)cc1)C(N)=O)C(C)CC,4000,5.4,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,394.578,3.5628,5,3,131.22,6,11,1
CHEMBL53678,CCC(C)C(S)CC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)C(C)CC,3400,5.47,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,395.562,3.9606,5,3,125.43,6,11,1
CHEMBL53879,C[C@H]1Oc2ccccc2N(CC(=O)O)C(=O)[C@H]1NC(=O)[C@@H](S)Cc1ccccc1,13,7.89,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,414.481,1.6163,7,2,134.74,8,6,2
CHEMBL54036,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)COc2ccccc21,28,7.55,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127937,Tested in vitro for inhibition of Angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,400.454,1.2916,7,2,134.74,8,6,2
CHEMBL540674,O=C(CC(S)C(F)(F)F)NC(Cc1ccc(O)cc1)C(=O)O,160,6.8,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154033,Inhibition of human recombinant ACE by fluorimetry,Bioorg. Med. Chem. Lett.,2009,337.317,1.518,5,3,125.43,9,7,1
CHEMBL54457,O=C(O)C1CCCN1C(=O)C(Cc1ccccc1)CC(S)Cc1ccccc1,3600,5.44,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,397.537,4.1106,4,1,96.41,5,8,2
CHEMBL54477,O=C(O)CCNC(=O)C(Cc1ccccc1)CC(S)Cc1ccccc1,3500,5.46,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,371.5,3.5891,4,2,105.2,5,10,2
CHEMBL54601,CC(NC(=O)C(Cc1ccccc1)C(S)CCc1ccccc1)C(=O)O,4000,5.4,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126948,Inhibitory concentration was evaluated by inhibiting 50% of Angiotensin I Converting Enzyme activity using 50 uM N-Cbz-Phe-His-Leu as substrate,J. Med. Chem.,1993,371.5,3.494,4,2,105.2,5,9,2
CHEMBL54796,CCC(C)C(S)CC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(N)=O,3500,5.46,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,428.595,3.8776,5,3,131.22,6,11,2
CHEMBL54823,CCC(C)C(CC(S)CCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2900,5.54,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,443.606,4.7298,5,3,125.43,6,12,2
CHEMBL54942,CC(NC(=O)C(Cc1ccccc1)CC(S)c1ccccc1)C(=O)O,3500,5.46,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,357.473,3.5046,4,2,105.2,5,8,2
CHEMBL55103,CCC(C)C1CC(Cc2ccccc2)SC1=O,2300,5.64,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,248.389,3.8044,1,0,42.37,2,4,1
CHEMBL551145,O=C(CC(S)C(F)(F)F)NC(Cc1ccc(F)cc1)C(=O)O,300,6.52,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154033,Inhibition of human recombinant ACE by fluorimetry,Bioorg. Med. Chem. Lett.,2009,339.308,1.9645,4,2,105.2,9,7,1
CHEMBL551622,O=C(CC(S)C(F)(F)F)NC(Cc1c[nH]c2ccccc12)C(=O)O,400,6.4,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154033,Inhibition of human recombinant ACE by fluorimetry,Bioorg. Med. Chem. Lett.,2009,360.355,1.9031,5,3,120.99,9,7,2
CHEMBL55286,CC(C)CC(S)C(Cc1ccccc1)C(=O)NC(C)C(=O)O,12000,4.92,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126948,Inhibitory concentration was evaluated by inhibiting 50% of Angiotensin I Converting Enzyme activity using 50 uM N-Cbz-Phe-His-Leu as substrate,J. Med. Chem.,1993,323.456,2.7248,4,2,105.2,5,8,1
CHEMBL55520,CCC(C)C(S)CC(Cc1ccccc1)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)O,8000,5.1,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,429.579,4.2754,5,3,125.43,6,11,2
CHEMBL55583,CCC(C)C(CC(S)Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,800,6.1,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,429.579,4.2754,5,3,125.43,6,11,2
CHEMBL55613,CCC(C)C(CC(S)Cc1ccccc1)C(=O)N1CCCC1C(=O)O,2800,5.55,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,363.52,3.7958,4,1,96.41,5,8,1
CHEMBL556775,NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O,25000,4.6,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1121683,Concentration required to inhibit the activity of Angiotensin I converting enzyme by 50%,J. Med. Chem.,1981,318.372,-1.1794,6,2,100.7,6,7,1
CHEMBL55721,CCC(C)C(S)CC(Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,4400,5.36,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127546,Tested for inhibitory potency against Angiotensin I Converting Enzyme,J. Med. Chem.,1994,429.579,4.2754,5,3,125.43,6,11,2
CHEMBL558146,O=C(CC(S)C(F)(F)C(F)(F)F)NC(Cc1ccccc1)C(=O)O,1010,6,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154033,Inhibition of human recombinant ACE by fluorimetry,Bioorg. Med. Chem. Lett.,2009,371.325,2.5727,4,2,105.2,10,8,1
CHEMBL560409,O=C(CC(S)C(F)(F)F)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,280,6.55,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154033,Inhibition of human recombinant ACE by fluorimetry,Bioorg. Med. Chem. Lett.,2009,484.494,2.4029,7,4,154.53,11,11,2
CHEMBL560685,O=C(CC(S)C(F)(F)F)NC(Cc1ccccc1)C(=O)O,830,6.08,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154033,Inhibition of human recombinant ACE by fluorimetry,Bioorg. Med. Chem. Lett.,2009,321.318,1.8637,4,2,105.2,8,7,1
CHEMBL567893,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,10000,5,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156023,Inhibition of ACE1 after 10 to 15 mins by fluorescence assay,J. Med. Chem.,2009,1174.44,0.4142,25,8,351.81,25,36,1
CHEMBL56923,CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1995.26,5.7,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1128468,Biological activity was measured against Angiotensin I converting enzyme,J. Med. Chem.,1995,317.388,-0.9397,6,4,108.21,6,7,2
CHEMBL57200,CC(=O)SCC(C)C(=O)N1Cc2ccccc2C1C(=O)O,24000,4.62,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,307.369,0.4627,5,1,99.98,6,5,1
CHEMBL57202,CC(=O)SCC(C)C(=O)N1CCc2ccccc2C1,49000,4.31,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,277.387,1.6302,3,0,62.68,4,4,1
CHEMBL577,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1.2,8.92,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1135683,Inhibition of Angiotensin I converting enzyme (ACE) in Bothrops jararaca venom,J. Med. Chem.,2002,348.398,-0.8587,7,3,106.94,7,8,1
CHEMBL578,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,140,6.85,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1125229,Compound was tested for its inhibitory potency against Angiotensin I converting enzyme,J. Med. Chem.,1991,376.451,-0.0245,7,2,95.94,7,10,1
CHEMBL579,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.8,9.1,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1124532,Compound tested in vitro for inhibition of Angiotensin I converting enzyme,J. Med. Chem.,1989,438.567,-0.3588,7,3,157.54,9,8,1
CHEMBL58042,COc1cc2c(cc1OC)CN(C(=O)C(C)NC(CCc1ccccc1)C(=O)O)C(C(=O)O)C2,3,8.52,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,470.52,-0.2758,9,3,125.4,9,10,2
CHEMBL58340,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)OCc1ccccc1,300,6.52,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,588.699,3.7955,9,1,103.4,9,15,3
CHEMBL58480,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C1C(=O)O,3.1,8.51,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,396.442,-0.3517,7,3,106.94,7,8,2
CHEMBL58720,CC(=O)SCC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,130,6.89,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,321.396,0.6786,5,1,99.98,6,5,1
CHEMBL59354,CC(CS)C(=O)N1CCc2ccccc2C1,48000,4.32,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,235.35,2.0405,2,0,59.11,3,2,1
CHEMBL60702,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)OCC,520,6.28,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,526.628,2.7837,9,1,103.4,9,14,2
CHEMBL611148,C[C@@H](CS)C(=O)N1c2ccccc2C[C@H]1C(=O)O,6.026,8.22,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,265.332,1.404,4,1,96.41,5,3,1
